List,Story,TrialType,AudioLink,ProbeNumber,SectionNumber,LastLine,LineLength,AudioLength,LangContext,SwitchType,FillerCS,QuestionNumber,QuestionStimuli,Answer1,Answer2,Answer3,Answer4,Answer5,CorrectResponse,ICE,RelevantSentence1,RelevantSentence2,RelevantSentence3,InfoDistanceFromProbe,RelevantSection,RelSecLangContext,InfoContext,InfoLanguage
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,49,Why does Mr. Holder say his son Arthur kept getting drawn back in to gambling? ,Because he didn't try to stop,Because he worked in a casino,Because he was so good at it,Because one of his friends kept drawing him back in,I have no idea,D,1,116,NA,NA,0,7,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,50,What is the one matter in which Mr. Holder says Mary has gone against his wishes? ,When she accepted a job at the bank,When she refused to marry his son,When she refused to wash the dishes,When she cut her hair extremely short,I have no idea,B,0,127,126,NA,1,8,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,51,What does Mr. Holder do when his son asked him for money?,He gives him half of what he asked for,He gives him all of what he asked for,He gets mad and says no,"He says no at first, but then gives him the money",I have no idea,C,0,150,149,NA,0,9,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,100,"For this question, please select the letter A (Mr. Holder) as your answer. This is to check that you are engaged in the study task.",Mr. Holder,Mary,Sir George Burnwell,Lucy Parr,I have no idea,A,0,NA,NA,NA,NA,NA,NA,NA,NA
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,52,"When Mr. Holder woke up in the middle of the night, who did he see in his room? ","His maid, Lucy","His niece, Mary","His butler, Jeeves","His son, Arthur",I have no idea,D,0,173,172,NA,0,10,ENGstoryENGsection,ENGstoryENGinfo,
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,53,What does Arthur ask his father when he is being arrested? ,To call an attorney for him,To leave the house for 5 minutes,To complain to the mayor about his treatment,To take careful notes about everything,I have no idea,B,0,203,NA,NA,0,11,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,54,Where was Arthur while Mr. Holder was telling his story to Holmes and Watson? ,In a jail cell,At home,At his trial,In the same room,I have no idea,A,0,214,NA,NA,6,12,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,55,What is the alternative explanation Holmes gives Mr. Holder for why Arthur might have been twisting the crown? ,Holmes suggests Arthur was adding in a new emerald,Holmes suggests Arthur was trying to straighten it out,Holmes suggests Arthur was taking a photo of it,Holmes suggests Arthur was polishing it up,I have no idea,B,0,241,NA,NA,0,13,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,56,What was the name of the bankerâ€™s house?,Holder's Palace,Fairbank,Brookside,Monticello,I have no idea,B,0,271,NA,NA,0,14,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,57,What did Watson notice about Maryâ€™s appearance when he first saw her?,That she was very short,That she was very fat,That she had a beautiful singing voice,That she was very pale,I have no idea,D,0,280,NA,NA,3,15,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,58,Who did the maid go to see at night?,Francis Proper,Sir George Burnwell,Arthur Holder,Sherlock Holmes,I have no idea,A,0,334,NA,NA,0,17,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,59,What did Holmes do when he first looked at the crown? ,He whistled and complimented it,He tried to break it,He threw it out the window,He put it on,I have no idea,B,0,367,NA,NA,5,18,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,60,How much money does the banker agree to let Holmes spend trying to solve the mystery? ,A half day's salary,Whatever he needs to get back the gems,The price of a cab ride home,Holmes doesn't need any money,I have no idea,B,0,394,NA,NA,1,19,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,61,"When Holmes stops by his apartment to have a cup of tea with Watson and change his disguise, what kind of mood does Watson say he was in?",A very sad mood,A very angry mood,A very good mood,He was asleep,I have no idea,C,0,423,409,NA,7,20,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,62,What did Watson observe about the banker when he came to his apartment the next morning?,He seemed to be tired and sad,He seemed to be drunk,He seemed to be extremely happy,He seemed to be hiding a secret,I have no idea,A,0,435,NA,NA,0,20,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,63,How much does Holmes tell the banker to make out the check? ,50 pounds,299 pounds,"4,000 pounds","20,000 pounds",I have no idea,C,0,465,NA,NA,0,22,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,64,Who does Holmes say was Mary in the habit of seeing nearly every evening? ,Sir George Burnwell,Watson,Francis Prosper,Mr. Holder's banking partner,I have no idea,A,1,496,487,NA,0,23,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,65,Who did Arthur see walking down the hallway when he woke up in the middle of the night?,Mr. Holder,Mary,Sir George Burnwell,Lucy Parr,I have no idea,B,0,505,499,NA,4,24,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,66,Who was hit and got cut over the eye?,Arthur,Mary,Sir Christopher Bradley,Sir George Burnwell,I have no idea,D,1,514,NA,NA,2,25,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,67,Holmes refers to one of the tracks of footprints as belong to â€œBoot-Manâ€.  Who do you think Boot-Man was?,Arthur Holder,Mr. Holder,Sir Christopher Bradley,Sir George Burnwell,I have no idea,D,1,538,NA,NA,1,26,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,68,Why do you think that Holmes took the old shoes he had bought over to the scene of the crime? ,To check to see if they matched the prints in the snow,To check to see if they fit Arthur,To check to see if they fit Mr. Holder,To give them to the police as evidence,I have no idea,A,0,564,NA,NA,0,27,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,69,Who did Holmes first go talk to when trying to buy back the stolen jewels?,Arthur Holder,Mr. Holder,Sir Christopher Bradley,Sir George Burnwell,I have no idea,D,1,570,569,NA,10,28,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,100,"For this question, please select the letter D (Arthur) as your answer. This is to check that you are engaged in the study task.",Sherlock,Watson,Mary,Arthur,I have no idea,D,0,NA,NA,NA,NA,NA,NA,NA,NA
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,70,What did Holmes find out the thief had done with the stolen jewels? ,Eaten them,Made a ring out of them,Sold them,Put them in a safety deposit box,I have no idea,C,1,577,NA,NA,3,28,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,71,What did the villain almost attack Holmes with?,A sculpture,A baseball bat,A hammer,A bowling pin,I have no idea,A,0,572,NA,NA,8,28,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,72,Where does Holmes think Mary is? ,With Arthur Holder,With Mr. Holder,With Sir Christopher Bradley,With Sir George Burnwell,I have no idea,D,1,587,NA,NA,1,29,ENGstoryENGsection,ENGstoryENGinfo,ENGstoryENGinfo
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,73,Who was the main villain? ,Arthur Holder,Mary,Sir Christopher Bradley,Sir George Burnwell,I have no idea,D,1,NA,NA,NA,NA,NA,NA,NA,NA
4,EC,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,74,Who was it that originally took the crown from the drawer? ,Arthur Holder,Mary,Sir Christopher Bradley,Sir George Burnwell,I have no idea,B,1,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec1.mp4,1,1,9,9,65,CSstoryCSsection,CSnoun,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec2.mp4,2,2,21,12,87,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec3.mp4,3,3,32,11,58,CSstoryCSsection,CSnoun,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec4.mp4,4,4,46,14,89,CSstoryCSsection,CSverb,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec5VID.mp4,5,5,65,19,104,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec6.mp4,6,6,84,19,88,CSstoryCSsection,CSverb,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec7VID.mp4,7,7,114,30,115,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec8.mp4,8,8,138,24,81,CSstoryENGsection,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec10VID.mp4,9,10,189,25,101,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec11.mp4,10,11,225,36,140,CSstoryENGsection,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec12.mp4,11,12,248,23,77,CSstoryCSsection,CSnoun,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec13VID.mp4,12,13,267,19,57,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec14.mp4,13,14,291,24,80,CSstoryCSsection,CSnoun,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec15VID.mp4,14,15,307,16,79,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec16.mp4,15,16,328,21,88,CSstoryCSsection,CSnoun,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec18.mp4,16,18,385,28,106,CSstoryENGsection,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec19.mp4,17,19,408,23,85,CSstoryCSsection,CSnoun,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec20VID.mp4,18,20,434,26,106,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec21VID.mp4,19,21,447,13,81,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec22.mp4,20,22,470,23,108,CSstoryCSsection,CSverb,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec23.mp4,21,23,491,21,95,CSstoryCSsection,CSnoun,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec24VID.mp4,22,24,503,12,73,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/3StuCSVidSec25.mp4,23,25,522,19,111,CSstoryCSsection,CSverb,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,listen,https://github.com/SherlCSPL/Sherlock-Holmes-CSPL-repository/blob/main/ThreeStuENGsec26VID.mp4,24,26,531,9,19,CSstoryENGsection,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,100,NA,NA,NA,NA,NA,NA,NA,1,"At the very beginning of the story, Watson explains that Sherlock was doing research at the university library. What was Sherlock researching?",The sleeping patterns of bears,The political history of ancient England,His family origins,Marine biology,I have no idea,B,0,8,NA,NA,1,1,CSstoryCSsection,CSstoryCSinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,2,"Why doesnâ€™t Mr. Payton want to call the police, as Sherlock Holmes suggests?",He wants to avoid scandal,He doesn't think the incident was that big of a deal,He wants to see Sherlock use his detective skills,Sherlock never suggested he call the police,I have no idea,A,0,18,NA,NA,3,2,CSstoryENGsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,3,What is the name of the scholarship that the students are competing for?,Upper Division Scholarship,Oxford Scholarship,Fortescue Scholarship,Charles Perfetti Scholarship,I have no idea,C,0,21,NA,NA,0,2,CSstoryENGsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,4,What subject does Mr. Payton teach?,Greek,Math,Latin,English,I have no idea,A,0,23,NA,NA,8,3,CSstoryCSsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,5,How long was Mr. Payton away from his room while he had tea with his friend?,4 hours,3 hours,2 hours,1 hour,I have no idea,D,0,32,NA,NA,0,3,CSstoryCSsection,CSstoryCSinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,6,"When Mr. Payton first finds his papers scattered around the room, who does he think went through them?",Sherlock,Bannister,Holcomb,The printer,I have no idea,B,0,46,NA,NA,0,4,CSstoryCSsection,CSstoryCSinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,7,What was the surface of Mr. Paytonâ€™s writing table made out of?,Marble,Snakeskin,Red leather,White leather,I have no idea,C,0,60,NA,NA,5,5,CSstoryENGsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,8,Did Mr. Payton find any footprints when he went into his room?,"Yes, lots of them","Yes, two footprints","Yes, just one footprint",No,I have no idea,D,0,65,NA,NA,0,5,CSstoryENGsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,9,Did anyone drop by Mr. Paytonâ€™s rooms while the examination papers were there?,"No, nobody dropped in","Yes, the athletic student","Yes, the troublesome student","Yes, the exchange student from India",I have no idea,D,0,75,NA,NA,9,6,CSstoryCSsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,10,Why does Holmes think that the person who copied the exam saw the papers by accident?,Because the exam papers were not yet in his office during office hours,Because the exam papers were rolled up and hard to recognize during his office hours,Because the exam papers were locked up in a safe during office hours,Because nobody came by his office during office hours,I have no idea,B,0,96,NA,NA,18,7,CSstoryENGsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,11,What does Holmes do when he first walks by the window leading to the teacherâ€™s room?,Tests the window latch,Pushes against the window glass,Stands on tiptoe to try to see inside,Tries to pry the window open,I have no idea,C,0,106,NA,NA,8,7,CSstoryENGsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,12,"When he first inspects the Mr. Paytonâ€™s room, what does Holmes find on the carpet?",Crumbs,Footprints,A bit of snow,Nothing,I have no idea,D,0,113,NA,NA,1,7,CSstoryENGsection,CSstoryENGinfo,CSstoryCSinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,100,"For this question, please select the letter B (Watson) as your answer. This is to check that you are engaged in the study task.",Sherlock,Watson,Wilson,Bannister,I have no idea,B,0,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,13,Why wouldnâ€™t the culprit have been able to see Mr. Payton coming back across the courtyard?,Because he came back through the side door,Because he came back down the stone staircase,Because he came back when it was dark outside,There was no courtyard,I have no idea,A,0,126,NA,NA,12,8,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,14,How many of the three papers did the culprit manage to copy before escaping? ,They didnâ€™t copy any of the pages,They copied the first page and part of the second page,They copied and first and second pages,They copied all three pages,I have no idea,B,0,135,NA,NA,3,8,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,15,"What does Holmes ask Mr. Payton if he heard, when he first got back to his room after tea?",The sound of the doorbell,The sound of someone climbing out the window,The sound of footsteps running up the stone staircase,The sound of the exam being copied down quickly,I have no idea,C,0,137,NA,NA,1,8,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,16,Where was the person who was copying the papers when Mr. Payton and Bannister discovered that someone had been copying them?,In the library,Safely back at home,Still there in the teacher's rooms,Still there in the dining hall,I have no idea,C,0,188,NA,NA,1,10,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,17,What is the exchange studentâ€™s weakest subject?,Greek,French,Geometry,History,I have no idea,A,0,216,NA,NA,9,11,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,18,Why was one of the students almost expelled in his first year?,Because of an embezzlement scandal,Because of a gambling scandal,Because of a vandalism scandal,Because of a robbery scandal,I have no idea,B,0,221,NA,NA,4,11,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,19,Which student does Mr. Payton tell Holmes he suspects?,Wilson,Rudra Ras,Miles McLaren,Bannister,I have no idea,C,0,225,223,NA,0,11,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,20,How old is Bannister?,20,30,40,50,I have no idea,D,0,228,NA,NA,20,12,CSstoryCSsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,21,Why does Bannister say that he left the key in the door?,He always leaves the key in the door,He was startled by a loud noise and went to investigate,His hands were full because he was delivering the papers,His hands were full because he was holding the tea tray,I have no idea,D,0,246,NA,NA,2,12,CSstoryCSsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,22,Which chair did Bannister sit in when he was about to faint?,The rocking chair in the bedroom,The sofa in the bedroom,The chair by the window,The chair at the writing table,I have no idea,C,0,264,NA,NA,3,13,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,23,Which student does Bannister tell Holmes he suspects?,Wilson,Rudra Ras,Miles McLaren,He doesn't think anyone in the university would have done it,I have no idea,D,0,275,NA,NA,16,14,CSstoryCSsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,24,Which student was pacing back and forth in his room?,Wilson,Rudra Ras,Miles McLaren,Bannister,I have no idea,B,0,291,290,NA,0,14,CSstoryCSsection,CSstoryCSinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,25,Why wasnâ€™t it strange that Holmes went to have a look at the studentsâ€™ rooms?,"They were the oldest rooms in the college, and tourists often visited them","They were often inspected, and Holmes could pretend to be the inspector",They were part of an open hall that was easy to walk through,It actually was not possible for Holmes to have a look at the rooms,I have no idea,A,0,295,NA,NA,12,15,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
